OccNo,OccClass,OccType,OccDate,OccTime,Province,Location,NearestLocationLongitude,NearestLocationLatitude,RegionOcc,RegionResponsible,PipelineOperator,FacilityName,FacilityType,PipelineName,PipelineType,ComponentAffected,ProductCarried,TypeOfProduct,DetectionMethod,LandUseType,EntityInvolved,HazardType,ThreatToPipeline,QuantityLost,QuantityRecovered,OccSummary,Fire,Explosion,ProductReleasedIndicator,ProductReleased,InterruptionOfPipelineOperations,Rupture,OperatedBeyondLimits,ProductLeftCoPropertyROW,TerrainEnvironmentalHazard,TSBDeployed,SignificantEnvironmentalImpact,ReportedDate,ReportedTime,TotalSeriousInjuries,TotalFatalInjuries
P06H0051,5,Accident,9/23/2006,13:30:00,Alberta,Hardisty,-111.3,52.66666667,Edmonton,HEAD OFFICE,Express Pipeline Ltd.,Hardisty Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,3.0,3.0,"DURING PREPARATION FOR CONSTRUCTION AT HARDISTY TERMINAL, THE CREW DISCOVERED SOIL CONTAMINATED BY CRUDE OIL. FURTHER INVESTIGATION REVEALED A DENT AND PINHOLE ON THE 36"" DELIVERY LINE FROM ENBRIDGE.  KINDERMORGAN SUSPECTS THAT THE DENT WAS A RESULT OF 3RD PARTY DAMAGE DURING THE INSTALLATION OF A CABLE OVER THE PIPE IN 1996. IT SUSPECTS THAT A CONTRACTOR HIT THE PIPE BUT DID NOT REPORT THE INCIDENT. THE 36"" LINE WAS SHUT DOWN AND THE DAMAGED SECTION WILL BE CUT OUT AND REPLACED. ALL OIL WAS CONTAINED ON STATION PROPERTY AND WAS MAINLY LOCATED BENEATH THE PIPE.",False,False,True,Crude Oil,False,0,0,0,0,0,False,9/23/2006,19:07:00,0,0
P06H0052,5,Incident,9/18/2006,11:10:00,British Columbia,Prince George,-122.75,53.91666667,Vancouver,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Compressor Station 4B,Compressor Station,0,0,0,Natural Gas,GAS,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,A MINOR AMOUNT OF NATURAL GAS WAS LEAKING FROM THE GASKET ON THE INSULATING FLANGE DOWNSTREAM OF THE SENDING BARREL ISOLATION VALVE AT COMPRESSOR STATION 4B. THE GASKET WAS REPLACED AND THE PIPE STRESSES WERE RELIEVED BY CUTTING THE PIPE AT AN EXISTING FIELD WELD AND RE-WELDING THE PIPE.,False,False,True,Natural Gas,False,0,0,0,0,False,False,9/20/2006,17:35:00,0,0
P06H0053,5,Accident,10/6/2006,13:30:00,Ontario,Cornwall,-74.73333333,45.03333333,Dorval,HEAD OFFICE,Transcanada Pipelines Ltd.,0,0,Line 100-3,Transmission Line,0,Natural Gas,GAS,Employee / Contractor (Onsite),Marginal Land,0,0,0,0.0,0.0,"A BACKHOE OPERATOR WAS DIGGING DOWNSTREAM OF THE PIPELINE STUB WHILE A LABOURER HAND DUG THE STUB USING A SHOVEL. WHEN THE STUB WAS EXPOSED, THE FOREMAN INSTRUCTED THE BACKHOE OPERATOR AND LABOURER THAT THE TASK WAS COMPLETE. AT THAT POINT, THE BACKHOE OPERATOR SAW SOME LOOSE MATERIAL FALLING INTO THE DITCH AND TRIED TO CATCH IT WITH THE BUCKET ON THE EXCAVATOR. THE BUCKET CONTACTED THE NPS 2 PIPE NIPPLE AND VALVE ON TOP OF THE STUB, CAUSING THE NIPPLE TO BEND AND BREAK. NATURAL GAS WAS RELEASED TO ATMOSPHERE. ALL PERSONNEL WERE EVACUATED FROM THE SITE AND THE SITE WAS IMMEDIATELY ISOLATED TO STOP THE GAS RELEASE. THERE WERE NO INJURIES OR IGNITION. EXPOSING THE STUB WAS NOT A PLANNED AND SCHEDULED TASK ON THE CONTRACTOR'S DAILY WORK SHEET AND THE TASK WAS ASSIGNED TO AN EQUIPMENT OPERATOR  WHO HAD LITTLE EXPERIENCE WORKING AROUND PRESSURIZED PIPELINES AND WAS NOT AWARE THAT THE PIPELINE WAS PRESSURIZED. ",False,False,True,Natural Gas,False,0,0,0,0,False,False,10/10/2006,12:10:00,0,0
P06H0044,5,Incident,8/9/2006,18:05:00,Alberta,Provost,-110.26666667,52.35,Edmonton,HEAD OFFICE,Enbridge Pipelines Inc.,0,0,Line 2,Transmission Line,0,Crude Oil,LVP,3rd Party / Other Company,Agricultural Cropland,0,0,0,30.0,3.0,A LONGSEAM FATIGUE CRACK HAD INITIATED AT A MANUFACTURING DEFECT (HOOK CRACK)  ON THE LONG SEAM OF THE PIPE AND GREW TO THROUGH WALL BY FATIGUE OVER TIME DUE TO PRESSURE FLUCTUATIONS FROM TYPICAL OPERATIONAL ACTIVITIES. THIS TYPE OF DEFECT IS KNOWN TO OCCUR IN ELECTRIC WELDED PIPE SEAMS. AN IN-LINE INSPECTION OF THIS SEGMENT OF LINE HAD BEEN COMPLETED IN 2005 USING THE GE ULTRASONIC CRACK DETECTION TOOL BUT THIS FEATURE HAD NOT BEEN IDENTIFIED IN THE INSPECTION REPORT. GE'S REVIEW OF THE REPORT INDICATED THAT THE FEATURE HAD BEEN MISCLASSIFIED. THE RE-ANALYSIS CHARACTERIZED THE FEATURE AS CRACK-LIKE IN THE MOST SEVERE CLASSIFICATION CATEGORY. ,False,False,True,Crude Oil,True,0,0,0,0,False,False,8/9/2006,23:30:00,0,0
P06H0055,5,Incident,10/3/2006,12:00:00,Saskatchewan,Kisbey,-102.66666667,49.65,Winnipeg,HEAD OFFICE,Kinder Morgan Cochin Ulc,0,0,Mainline,Transmission Line,0,0,0,Employee / Contractor (Onsite),Agricultural Cropland,0,0,0,0.0,0.0,"ON SEPTEMBER 7, A COCHIN REPRESENTATIVE MET WITH A FARMER FOR A PRE-JOB SAFETY MEETING PRIOR TO THE FARMER HAVING A STORAGE AREA DUG ADJACENT TO THE PIPELINE RIGHT-OF-WAY. THE CONTRACTOR WHO WAS TO DO THE WORK WAS NOT AT THAT MEETING. COCHIN TOLD THE FARMER THAT A COCHIN REPRESENTATIVE MUST BE ON SITE WHEN THE WORK WAS BEING DONE. THE WORK HOWEVER WAS COMPLETED WITHOUT THE REQUIRED REPRESENTATION AND THE SPOIL PILE WAS LEFT ON THE PIPELINE RIGHT-OF-WAY. THERE WAS NO DAMAGE TO THE PIPE. COCHIN HAS ASKED THE FARMER TO MOVE THE SPOIL PILE OFF THE RIGHT-OF-WAY. COCHIN ALSO MET WITH THE CONTRACTOR TO DISCUSS THE BREAKDOWN IN COMMUNICATION.",False,False,False,0,False,0,0,0,0,0,False,10/3/2006,17:20:00,0,0
P06H0056,5,Incident,9/14/2006,04:45:00,British Columbia,Fort Nelson,-122.71666667,58.8,Vancouver,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Fort Nelson Gas Plant,Gas Processing Plant,0,0,0,Other,OTHER,Employee / Contractor (Onsite),Station Property,0,0,0,2.0,0.0,"METHYLDIETHANOLAMINE (MDEA) FROM THE E/F RUNDOWN TANK WAS BEING DRAINED THROUGH A TRANSFER HOSE INTO THE FX TRAIN STORAGE TANK. THE TRANSFER HOSE HAD BEEN INADVERTENTLY CONNECTED TO A LEAK DETECTION OBSERVATION PORT IN THE STORAGE TANK, ALLOWING PRODUCT TO ENTER THE TANK BETWEEN THE LINER AND THE TANK WALL. DUKE ENERGY SUSPECTS THAT THE STORAGE TANK LINER HAD A PRE-EXISTING LEAK SINCE THE STORAGE TANK WAS FILLING EVEN THOUGH THE LIQUID WAS NOT FLOWING DIRECTLY INTO THE TANK. ONCE THE STORAGE TANK WAS CONFIRMED FULL, OPERATIONS PERSONNEL ATTEMPTED TO CLEAR THE TRANSFER LINE BY BLOWING UTILITY AIR THROUGH THE TRANSFER HOSE AND INTO THE STORAGE TANK. THIS CREATED PRESSURE BETWEEN THE LINER AND THE TANK WALL AND THE BOTTOM OF THE STORAGE TANK BEGAN TO LEAK. THE LINER AND THE STORAGE TANK WILL BE REPAIRED.  THE LINER OBSERVATION PORT HAS BEEN LABELLED AS SUCH AND ITS EXISTENCE HAS BEEN COMMUNICATED TO OPERATIONS AND WILL BE INCLUDED IN THE TRAINING MANUAL.",False,False,True,Other,False,0,True,0,0,False,False,10/23/2006,12:00:00,0,0
P06H0057,5,Incident,11/3/2006,09:00:00,Nova Scotia,Goldboro,0.0,0.0,Dartmouth,HEAD OFFICE,Exxonmobil Canada Properties,Goldboro Gas Plant,Gas Processing Plant,0,0,0,Natural Gas,GAS,Employee / Contractor (Onsite),Station Property,0,0,0,704.0,0.0,"NATURAL GAS WAS RELEASED FROM THE BODY OF A VALVE AS THE VALVE  WAS CLOSING.  THE VALVE WAS BEING CLOSED TO ISOLATE A FILTER IN THE DEHYDRATION SECTION OF THE PLANT. THE OPERATOR THEN BEGAN TO CLOSE AN ADJACENT BACK-UP VALVE, WHICH ALSO BEGAN TO LEAK AS IT WAS CLOSING. THE COMPANY DETERMINED THAT BOTH OF THE ISOLATION VALVES HAD BEEN INSTALLED WITH THE BODY BLEED PORTS IN THE OPEN POSITION. WHEN THE VALVE WAS CLOSING, NATURAL GAS WAS RELEASED FROM THE VALVE CAVITY THROUGH THIS PORT. THE PRE-STARTUP SAFETY CHECKLIST HAS BEEN AMENDED TO INCLUDE A LINE ABOUT ENSURING THAT ALL VALVING IS IN THE CORRECT POSITION AND A SAFETY FLASH WAS INITIATED.",False,False,True,Natural Gas,False,0,0,0,0,False,False,11/3/2006,16:15:00,0,0
P06H0058,5,Incident,11/8/2006,09:36:00,Manitoba,Cromer,-101.235,49.73138889,Winnipeg,HEAD OFFICE,Enbridge Pipelines Inc.,Cromer Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,126.0,114.0,"ON OCT 23, 2006, A HARD RUBBER SCRAPER PIG WENT THROUGH THE BYPASS VALVE ON THE 16"" RECEIVER TRAP AND BECAME LODGED IN THE PIPING DOWNSTREAM OF THE BYPASS VALVE. EPWI PERSONNEL HAD THOUGHT THAT 4 SCRAPER PIGS WERE IN THE TRAP AND WERE OPENING THE BYPASS VALVE PRIOR TO ISOLATING THE TRAP. MEASURES WERE IMMEDAITELY TAKEN TO FIND THE REMAINDER OF THE SCRAPER DOWNSTREAM OF THE BYPASS BUT THE SCRAPER WAS NOT FOUND. ON NOV 6, A SCRAPER WAS LAUNCHED FROM STEELMAN UNDER THE ASSUMPTION THAT THIS RUN WOULD BRING IN THE REMAINDER OF THE SCRAPER. THE SCRAPER LANDED IN CROMER ON NOV 7 AT 01:00MST. AT 09:30MST ON NOV 8 THE BOLT BRACKETS OF THE 10"" STRAINER ON THE FIRST METER RUN FAILED AND CRUDE OIL WAS RELEASED. THE REMAINDER OF THE SCRAPER WAS FOUND IN THE HEADER BETWEEN THE 1ST AND 2ND METER RUNS. EPWI BELIEVES THAT THE SCRAPER WAS LODGED IN THE PIPING DOWNSTREAM OF THE BYPASS VALVE SINCE OCT 23 AND THAT THE PRESSURE CONDITIONS ON NOV 8 WERE RIGHT TO DISLODGE THE SCRAPER AND MOVE IT INTO A POSITION RESULTING IN AN OVERPRESSURE SITUATION AND FAILURE OF THE STRAINER. THE INCIDENT OCCURRED DURING A SWING IN BATCHES WHICH RESULTED IN MAINLINE PRESSURE TRANSIENTS.",False,False,True,Crude Oil,False,0,True,0,0,0,False,11/8/2006,12:50:00,0,0
P06H0059,5,Incident,9/18/2006,12:00:00,Saskatchewan,Steelman,-102.6,49.3,Winnipeg,HEAD OFFICE,Tundra Energy Marketing Limited,Steelman Terminal,Terminal,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.3,0.0,"IN ITS 2006 3RD QUARTER MINOR LEAK REPORT, ENBRIDGE(WESTSPUR) REPORTED THAT APPROXIMATELY 0.3 CU.M. OF CRUDE OIL WAS RELEASED ON STATION PROPERTY WHEN A FAILURE DUE TO INTERNAL CORROSION OCCURRED ON STATION PIPING. ALL PRODUCT WAS RECOVERED. THIS SECTION OF PIPING HAD BEEN DEADLEGGED FOR A FEW MONTHS. ENBRIDGE(WESTSPUR) HAS STARTED A PROJECT TO LOOK AT DEADLEGGED SECTIONS OF STATION PIPING. THE PROJECT HAS STARTED AT ALIDA AND WILL BE CONDUCTED AT STEELMAN IN 2007 AND MIDALE IN 2008. ENBRIDGE(WESTPUR) IS PUTTING IN PLACE A PROCESS TO FLUSH DEADLEGGED SECTIONS AND TO REPLACE SOME STATION STEEL PIPE WITH FIBREGLASS.",False,False,True,Crude Oil,False,0,0,0,0,False,False,11/2/2006,00:00:00,0,0
P06H0060,5,Incident,9/29/2006,0,Ontario,Cardinal,-75.38333333,44.78333333,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,Cardinal Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.001,0.0,"IN ITS 2006 3RD QUARTER MINOR LEAK REPORT, ENBRIDGE REPORTED THAT APPROXIMATELY .001 CU.M. OF CRUDE OIL WAS RELEASED THROUGH A LEAKING VALVE STEM ON A 16"" GATE VALVE ON A SCRAPER TRAP. ALL PRODUCT WAS RECOVERED.",False,False,True,Crude Oil,False,0,0,0,0,False,False,11/2/2006,00:00:00,0,0
P06H0061,3,Accident,11/23/2006,17:30:00,Manitoba,Cromer,-101.235,49.73138889,Winnipeg,HEAD OFFICE,Tundra Energy Marketing Limited,Cromer Terminal,Terminal,0,0,Pigging Component,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"At 1624 central standard time, on 23 November 2006, the last in a train of four displacement pigs arrived in the receiving trap of the 323.9-millimetre outside diameter Enbridge Pipelines (Westspur) Inc. pipeline located within Enbridge Pipelines Inc. Cromer Terminal. The receiving trap was isolated, bled down to flare and purged with nitrogen. When the crew believed that all pressure had been bled off, the receiving trap blind was removed.The first two displacement pigs were removed. The third displacement pig was located approximately 7.6 metres back from the opening of the receiving trap. The crew attempted to hook onto the displacement pig using a 9.1-metre puller with a “T” handle. When the displacement pig was hooked, three crew members positioned themselves on the puller and the displacement pig started to move. However, when the crew stopped pulling, the displacement pig continued to move. The third and fourth displacement pigs were expelled from the receiving trap, striking and injuring two of the crew members before coming to rest approximately 9.1 metres from the end of the receiving trap. Two of the crew members were transported to hospital. One was seriously injured and remained in hospital for several days; the other was treated and released the same day. The third crew member, a contractor’s employee, was treated in hospital for shock and released the same day.",False,False,False,0,False,0,False,0,0,True,False,11/23/2006,19:50:00,1,0
P06H0062,5,Accident,11/18/2006,22:30:00,British Columbia,Fort St. John,-120.85,56.25,Vancouver,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Booster Station 3,Compressor Station,0,0,0,0,0,SCADA,Station Property,0,0,0,0.0,0.0,"THE ENGINE VALVES AND THE CAMSHAFT TIMING WERE RESET AS PART OF SCHEDULED MAINTENANCE  ON COMPRESSOR UNIT 3. HOWEVER, WHEN THE UNIT WAS BROUGHT BACK ON LINE, IT WAS RUNNING ROUGH. THE UNIT WAS SHUT DOWN, SOME ADJUSTMENTS WERE MADE TO THE VALVES OF CYLINDER #5  AND THE TIMING TRIGGER WHEEL,  AND THE UNIT WAS RE-STARTED. AFTER APPROXIMATELY 1/2 HOUR OF OPERATION, THE CRANKCASE EXPLOSION DOOR BLEW OFF THE ENGINE. THE UNIT IMMEDIATELY SHUT ITSELF DOWN AS PER CONTROL SYSTEM LOGIC. THE FOLLOWING CONDITIONS PROBABLY CONTRIBUTED TO THE EXPLOSION: INAPPROPRIATE ADJUSTMENT OF THE ENGINE VALVES; AND AN OVER-ADVANCED TIMING CONDITION OF THE ENGINE. THE STATION OPERATORS ADJUSTED THE ENGINE VALVES, REPAIRED THE EXPLOSION DOOR AND RE-INSTALLED THE DOOR ON THE CRANKCASE. ",False,True,False,0,False,0,True,0,0,False,False,11/20/2006,11:00:00,0,0
P06H0063,5,Incident,11/28/2006,21:15:00,Manitoba,Cromer,-101.235,49.73138889,Winnipeg,HEAD OFFICE,Enbridge Pipelines Inc.,Cromer Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,80.0,51.0,THE GASKET ON THE FLANGE OF BOOSTER PUMP #7 CHECK VALVE FAILED AND RELEASED APPROXIMATELY 80 CU.M. OF OIL; APPROXIMATELY 451CU. M. WERE RECOVERED. THE PUMP WAS PUMPING INTO LINE 2 FROM TANKAGE AT THE TIME OF THE INCIDENT. THE GASKET WILL BE REPLACED WITH A CORRUGATED METAL GASKET. THIS FAILURE WILL BE INCORPORATED INTO THE RISK MODEL OF THE FLANGE INTEGRITY PROGRAM. ,False,False,True,Crude Oil,False,0,0,0,0,False,False,11/28/2006,23:34:00,0,0
P06H0064,5,Incident,12/8/2006,11:00:00,British Columbia,Azouzetta,-122.61666667,55.4,Vancouver,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Compressor Station 2B,Compressor Station,0,0,0,Natural Gas,GAS,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"A 1"" NIPPLE THREADED ONTO A WELDOLET ON THE 30"" STATION MAIN GAS PIPING WAS CRACKED AROUND THE THREADS AND RELEASED A SMALL AMOUNT OF NATURAL GAS. THE NIPPLE WAS REMOVED AND REPLACED BY A PLUG. THE NIPPLE AND ASSOCIATED VALVEING HAD BEEN INSTALLED TO VWENT THE PIPING DURING A  CHECK VALVE REPLACEMENT PROJECT IN 2000. THE VALVE IS NO LONGER REQUIRED FOR OPERATION.",False,False,True,Natural Gas,False,0,0,0,0,0,False,0,0,0,0
P06H0065,5,Incident,12/14/2006,15:00:00,Saskatchewan,Kerrobert,-109.13333333,51.91666667,Edmonton,HEAD OFFICE,Enbridge Pipelines Inc.,Kerrobert Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,10.0,8.0,"THE THREADS OF A 3/4"" PIPE NIPPLE ON THE BONNET OF A BURIED NPS 24 WEDGE GATE VALVE CRACKED DUE TO FROST HEAVE AND RELEASED APPROXIMATELY 10 CU.M. OF CRUDE OIL. FIELD PERSONNEL DISCOVERED THE OIL AROUND THE VALVE STEM AS WELL AS ON THE GROUND ABOUT 100' EAST AND NORTH OF THE VALVE. ALL OIL WAS ON STATION PROPERTY. THE AUXILLIARY PIPING ATTACHED TO THE NIPPLE WAS REMOVED AND A PIPE PLUG INSTALLED. THE AUXILLIARY PIPING IS NO LONGER REQUIRED.",False,False,True,Crude Oil,False,0,0,0,0,False,False,12/14/2006,16:05:00,0,0
P06H0066,5,Incident,12/28/2006,13:40:00,Saskatchewan,Alida,-101.86666667,49.38333333,Winnipeg,HEAD OFFICE,Tundra Energy Marketing Limited,Alida Terminal,Terminal,0,0,0,Crude Oil,LVP,RIGHT OF WAY SURVEILLANCE,Station Property,0,0,0,7.0,7.0,"A BREAK IN THE 10"" TANK INLET LINE TO TANK 80-1 RESULTED IN A RELEASE OF APPROXIMATELY 7 CU.M. OF CRUDE OIL. ALL CRUDE WAS CONTAINED IN THE TANK LOT AND ALL CRUDE HAS BEEN RECOVERED. THE FAILED SECTION OF PIPING WAS CONSIDERED A DEAD LEG AND HAS BEEN REMOVED.  A THIRD PARTY EXAMINATION OF THE PIPE SECTION DETERMINED THE CAUSE OF FAILURE TO BE THROUGH WALL INTERNAL CORROSION.",False,False,True,Crude Oil,False,0,0,0,0,False,False,12/28/2006,16:43:00,0,0
P06H0067,5,Incident,10/15/2006,0,Alberta,High Level,-117.13333333,58.51666667,Head Office,HEAD OFFICE,Enbridge Pipelines (Nw) Ltd.,0,0,Mainline,Transmission Line,0,Crude Oil,LVP,3rd Party / Other Company,Marginal Land,0,0,0,0.11,0.0,THE SUMP AT THE INJECTION FACILITY OVERFLOWED DUE TO OPERATOR ERROR. APPROXIMATELY .11 CU.M. OF PRODUCT WAS RELEASED. ALL PRODUCT WAS RECOVERED.,False,False,True,Crude Oil,False,0,0,0,0,False,False,1/29/2007,12:00:00,0,0
P06H0068,5,Incident,11/6/2006,0,Saskatchewan,Glenavon,-103.13333333,50.2,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,Glenavon Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"THE GASKET ON THE FLANGE OF A PUMP ON LINE 4 FAILED AND RELEASED APPROXIMATELY 0,5 CU.M. OF CRUDE. ALL PRODUCT WAS RECOVERED.",False,False,True,Crude Oil,False,0,0,0,0,False,False,1/29/2007,12:00:00,0,0
P06H0069,5,Incident,11/16/2006,0,Alberta,Kingman,-112.75,53.21666667,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,Kingman Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"NITROGEN WAS BEING BLED OFF THE 48"" LOOP UPSTREAM OF KINGMAN STATION THROUGH THE RECEIVING TRAP AND INTO TANKAGE. THE ISOLATION VALVE FROM THE TRAP TO THE SUMP HAD NOT BEEN CLOSED AND NITROGEN WENT INTO THE SUMP RESULTING IN A RELEASE OF A MIST OF CRUDE OIL FROM THE SUMP.",False,False,True,Crude Oil,False,0,0,0,0,False,False,1/29/2007,12:00:00,0,0
P06H0070,5,Incident,11/10/2006,0,Manitoba,Manitou,-98.53666667,49.24055556,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,Manitou Pump Station,Pump Station,0,0,0,Other,OTHER,Employee / Contractor (Onsite),Station Property,0,0,0,0.07,0.0,"THE 2"" STEEL BRAIDED HOSE ON THE DRAG REDUCING AGENT INJECTION LINE FAILED AND RELEASED APPROXIMATELY 0.07 CU.M. OF PRODUCT. THE INJECTION LINE HAD NOT BEEN IN USE FOR SOME TIME PRIOR TO THE FAILURE AND WAS FROZEN AT THE TIME OF THE RELEASE.",False,False,True,Other,False,0,0,0,0,False,False,1/29/2007,12:00:00,0,0
P06H0071,5,Incident,12/22/2006,0,Alberta,Edmonton,-113.46666667,53.55,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,Edmonton Terminal,Terminal,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.08,0.0,"A 3"" BOLTED BODY TANK BALL VALVE FAILED DUE TO ICE BUILD-UP IN THE BODY OF THE VALVE RELEASING APPROXIMATELY 0.08 CU.M. OF CRUDE. ALL PRODUCT WAS RECOVERED.",False,False,True,Crude Oil,False,0,0,0,0,False,False,1/29/2007,12:00:00,0,0
P06H0072,5,Incident,12/31/2006,0,Manitoba,Cromer,-101.235,49.73138889,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,Cromer Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.15,0.0,THE GASKET FAILED ON THE FLANGE OF A PUMP ON LINE 2 RELEASING APPROXIMATELY 0.15 CU.M. OF CRUDE. ALL PRODUCT WAS RECOVERED.,False,False,True,Crude Oil,False,0,0,0,0,False,False,1/29/2007,12:00:00,0,0
P07H0002,5,Incident,2/15/2007,09:00:00,Alberta,Hardisty,-111.3,52.66666667,Edmonton,HEAD OFFICE,Express Pipeline Ltd.,Hardisty Pump Station,Pump Station,0,0,0,Crude Oil,LVP,3rd Party / Other Company,Station Property,0,0,0,0.0,0.0,"A LEAK HAS OCCURRED ON THE 24"" DELIVERY LINE BETWEEN HUSKY TANKAGE AND EXPRESS TANKAGE AT HARDISY TERMINAL. THE LINE HAD BEEN SHUT DOWN SINCE 0627 MST ON FEB 15, 2007 FOLLOWING A DELIVERY FROM HUSKY. AT ABOUT 0900 MST, HUSKY EMPLOYEES NOTICED AT LEAST 5 BARRELS OF OIL POOLING IN A LOW SPOT ON HUSKY PROPERTY. THE LINE IS BETWEEN 7 AND 10 FEET BELOW GROUND LEVEL. THE LINE IS BEING DRAINED, EQUIPMENT IS ON SITE TO EXPOSE THE LINE AND THE LINE WILL BE REPAIRED. ALL PRODUCT IS ON HUSKY PROPERTY. THERE ARE NO INJURIES. THE LEAK WAS A RESULT OF INTERNAL CORROSION DUE TO SLUDGE WHICH HAD BUILT UP ON THE INSIDE OF THE PIPE. ",False,False,True,Crude Oil,False,0,0,0,0,False,False,2/15/2007,16:30:00,0,0
P07H0003,5,Accident,2/13/2007,14:05:00,Ontario,Maple (Within The City Of Burlington),-79.81666667,43.33333333,Toronto,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 130,Compressor Station,0,0,0,0,0,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"AS A FITTING WAS BEING TIGHTENED ON A NPS 1 FLEXIBLE OIL LINE TO THE POWER TURBINE OF A PORTABLE GAS COMPRESSOR UNIT AT COMPRESSOR STATION 130, THE OIL LINE CAME FREE FROM THE FITTING AND SPRAYED OIL ONTO THE HOT POWER TURBINE EXHAUST CASING. A FLASH FIRE OCCURRED. THE FIRE EYES DETECTED THE FIRE AND INITIATED A UNIT SHUT DOWN.THE TECHNICIANS ON SITE EXTINGUISHED THE FIRE. THERE WERE NO INJURIES AND NO DAMAGE TO THE POWER TURBINE. A JOB SITE ANALYSIS HAD NOT BEEN CONDUCTED PRIOR TO TIGHTENING THE FITTING NOT HAD A UNIT SHUTDOWN BEEN REQUESTED.",True,False,False,0,False,0,0,0,0,False,False,2/16/2007,00:00:00,0,0
P07H0004,5,Incident,2/7/2007,12:00:00,British Columbia,Fort St. John,-120.85,56.25,Edmonton,HEAD OFFICE,Altagas Holdings Inc.,0,0,Kahntah Sales Gas Pipeline,Transmission Line,0,Natural Gas,GAS,3rd Party / Other Company,Marginal Land,0,0,0,0.0,0.0,"A LEAK  WAS CONFIRMED ON THE NPS 12 KAHNTAH PIPELINE. THE  SECTION OF LINE CONTAINING THE FAILURE HAS BEEN CUT OUT AND REPLACED WITH PRE-TESTED PIPE. THE CUT OUT HAS BEEN SENT TO ACUREN LABS IN CALGARY. THERE WERE NO INJURIES, NO ENVIRONMENTAL DAMAGE AND NO PROPERTY DAMAGE. LOCALIZED MECHANICAL DAMAGE ON THE EXTERIOR OF THE PIPE CREATED THE NECESSARY SURFACE CONDITIONS FOR INITIATION OF A FATIGUE CRACK. THE CRACK PROGRESSED OVER TIME BY FATIGUE, PROBABLY DUE TO PRESSURE FLUCTUATIONS. ",False,False,True,Natural Gas,True,0,0,0,0,False,False,2/16/2007,17:50:00,0,0
P06H0039,5,Accident,8/14/2006,17:30:00,British Columbia,Moyie,-115.83333333,49.3,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd. - Bc System,"Station 2B, Moyie",Compressor Station,0,0,0,0,0,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"TRANSCANADA PIPELINE PERSONNEL REPORTED SMELLING SMOKE AT THE MOYIE COMPRESSOR STATION. UPON INSPECTION A SMALL FIRE WAS DETECTED FROM OIL DRIPPING FROM THE BACK OF THE POWER TURBINE. ALL EQUIPMENT WAS SHUT DOWN, THE GAS WAS REMOVED FROM THE PIPING AND THE FIRE WAS EXTINGUISHED WITH FIRE EXTINGUISHERS. NO INJURIES REPORTED.  TRANSCANADA DETERMINED THAT THE ROOT CAUSE OF THE FIRE WAS A DEFECTIVE POWER TURBINE SCAVENGE LUBE OIL PUMP. WHEN THE PUMP FAILED, THE POWER TURBINE BEGAN TO FILL WITH OIL. THE OIL LEAKED PAST THE REAR SEAL OF THE POWER TURBINE AND ONTO THE SUPER HEATED POWER TURBINE EXHAUST COLLECTOR. ",True,False,False,0,True,0,0,0,0,False,False,8/14/2006,20:40:00,0,0
